!	2635	2635	1196	!
ちゃおう	1793	35	34	ちゃおう
ちゃった	1815	142	1075	ちゃった
ちゃって	1815	348	1752	ちゃって
っすよね	169	418	2050	っすよね
っていう	392	392	2144	っていう
つけます	1212	240	1223	つけます
つづける	1116	1116	1328	続ける
つですか	32	325	3004	つですか
ています	348	240	1734	ています
てきます	348	240	3063	てきます
てしまう	348	1776	3378	てしまう
てたかな	1215	408	3774	てたかな
てたかも	1215	288	4282	てたかも
てたから	1215	330	3821	てたから
てたけど	1215	334	3509	てたけど
てたっけ	1215	414	4234	てたっけ
てたなぁ	1215	418	3578	てたなぁ
てたなあ	1215	418	4135	てたなあ
てたので	1215	359	3160	てたので
てたのに	1215	360	3794	てたのに
てたのね	1215	418	5091	てたのね
てたよな	1215	417	4857	てたよな
てたよね	1215	418	3590	てたよね
てたんで	1215	365	4799	てたんで
てないか	1175	325	2418	てないか
てないの	1175	419	2907	てないの
てました	348	142	3114	てました
てみよう	348	35	3565	てみよう
てるかな	1093	408	3140	てるかな
てるから	1093	330	2872	てるから
てるけど	1093	334	2844	てるけど
てるので	1093	359	3041	てるので
てるのに	1093	360	3211	てるのに
てるよね	1093	418	2854	てるよね
てんねん	970	418	1797	てんねん
であった	168	142	2312	であった
であって	168	348	3806	であって
であると	168	387	3814	であると
であれば	168	361	3135	であれば
であろう	168	35	2992	であろう
でいます	349	240	1384	でいます
できたら	700	140	3651	できたら
できたり	700	268	3472	できたり
できない	1176	204	1632	できない
できない	693	204	1120	できない
できます	700	240	386	できます
できます	1216	240	901	できます
できます	349	240	3035	できます
できよう	686	35	278	できよう
できるか	679	325	2780	できるか
できるし	679	339	3460	できるし
できるぞ	679	412	3386	できるぞ
できるの	679	419	3002	できるの
できるよ	679	425	3126	できるよ
できれば	644	361	1669	できれば
でしたぁ	192	418	4254	でしたぁ
でしたか	192	325	2487	でしたか
でしたが	192	332	2750	でしたが
でしたし	192	339	3668	でしたし
でしたっ	192	418	4326	でしたっ
でしたな	192	417	3206	でしたな
でしたね	192	418	2632	でしたね
でしたよ	192	425	2729	でしたよ
でしたら	192	140	3079	でしたら
でしたわ	192	426	3571	でしたわ
でしまう	349	1776	3199	でしまう
でします	192	240	4003	でします
でしょう	172	172	2035	でしょう
でしょう	183	35	966	でしょう
ですかね	172	418	3009	ですかね
ですから	172	330	3036	ですから
ですがね	172	418	4219	ですがね
ですけど	172	334	3038	ですけど
ですって	172	391	3955	ですって
ですねぇ	172	418	3613	ですねぇ
ですねっ	172	418	3797	ですねっ
ですねー	172	418	3988	ですねー
ですので	172	359	3460	ですので
ですよね	172	418	2392	ですよね
ではない	370	204	4101	ではない
でました	349	142	2777	でました
でもある	299	53	3899	でもある
でもない	299	204	3457	でもない
というか	395	325	3545	というか
ときます	1340	240	809	ときます
とります	1681	240	1023	とります
どころか	353	353	1654	どころか
ないかな	204	408	3469	ないかな
ないかも	204	288	3730	ないかも
ないから	204	330	3467	ないから
ないけど	204	334	3086	ないけど
ないだろ	204	166	3992	ないだろ
ないです	83	172	1619	無いです
ないです	204	172	2652	ないです
ないでね	213	418	3040	ないでね
ないので	204	359	3097	ないので
ないのに	204	360	3860	ないのに
ないよね	204	418	3579	ないよね
なかった	211	142	929	なかった
ながらも	355	284	2897	ながらも
なきゃな	200	417	2586	なきゃな
なきゃね	200	418	2171	なきゃね
なくちゃ	212	344	3236	なくちゃ
なくらい	163	289	5027	なくらい
なければ	198	361	1916	なければ
なさーい	1715	1715	198	なさーい
なしです	207	172	758	なしです
なだけに	163	372	5573	なだけに
などです	302	172	3039	などです
などなど	302	302	2824	などなど
なのでね	163	418	5333	なのでね
なのにな	163	417	4647	なのにな
なのにね	163	418	4538	なのにね
なのよね	163	418	4713	なのよね
なんでね	163	418	5323	なんでね
について	397	397	545	について
にとって	398	398	2087	にとって
にはない	372	204	4125	にはない
のになぁ	360	418	3286	のになぁ
のみです	308	172	1819	のみです
はじめた	1219	142	1479	はじめた
はじめた	1227	142	1479	始めた
はじめる	1097	1097	715	はじめる
はじめる	1106	1106	744	始める
はないの	283	419	5068	はないの
ばいいか	361	325	4558	ばいいか
ばいいし	361	339	4309	ばいいし
ばいいな	361	417	4703	ばいいな
ばいいの	361	419	3769	ばいいの
ばいいよ	361	425	3755	ばいいよ
ばかりだ	310	165	2551	ばかりだ
ばかりで	310	168	2473	ばかりで
ばっかり	312	312	1182	ばっかり
べからず	122	219	540	べからず
べきです	119	172	1898	べきです
べきでは	119	283	3824	べきでは
ほどです	313	172	2356	ほどです
ましたか	260	325	2361	ましたか
ましたが	260	332	3048	ましたが
ましたと	260	387	3473	ましたと
ましたな	260	417	3495	ましたな
ましたね	260	418	2955	ましたね
ましたよ	260	425	3025	ましたよ
ましたら	260	140	3449	ましたら
ましたわ	260	426	3872	ましたわ
ましょう	240	240	2356	ましょう
ましょう	246	35	642	ましょう
ましょー	246	46	2086	ましょー
ますかね	240	418	4212	ますかね
ますから	240	330	3848	ますから
ますがね	240	418	4820	ますがね
ますけど	240	334	4087	ますけど
ますしね	240	418	4662	ますしね
ますねぇ	240	418	4653	ますねぇ
ますので	240	359	3226	ますので
ますよね	240	418	2961	ますよね
ませんか	252	325	1771	ませんか
ませんが	252	332	2086	ませんが
ませんし	252	339	3378	ませんし
ませんで	252	416	4212	ませんで
ませんな	252	417	3208	ませんな
ませんね	252	418	2057	ませんね
ませんよ	252	425	2624	ませんよ
ませんわ	252	426	3440	ませんわ
ませーん	253	45	393	ませーん
までです	314	172	2895	までです
もほしい	284	2573	4821	も欲しい
やいかに	286	286	68	やいかに
やがった	1668	142	988	やがった
やがって	1668	348	922	やがって
やけどね	265	418	2968	やけどね
やしない	264	204	1550	やしない
やろなぁ	266	418	1891	やろなぁ
やろなあ	266	418	2105	やろなあ
らしいよ	82	425	2618	らしいよ
らしくて	94	348	2601	らしくて
られたり	481	268	3281	られたり
られない	475	204	1051	られない
られます	481	240	993	られます
られるか	463	325	2788	られるか
られるの	463	419	3253	られるの
られるよ	463	425	3366	られるよ
りました	129	142	2820	りました
りません	129	45	2955	りません
れたので	482	359	3639	れたので
れていた	482	142	3326	れていた
れている	482	1080	2812	れている
れてます	482	240	3293	れてます
れました	482	142	1860	れました
れますか	482	325	3390	れますか
れますね	482	418	3606	れますね
れません	482	45	3100	れません
れようと	470	389	1594	れようと
んだって	45	413	4547	んだって
んでした	45	142	4569	んでした
んでしょ	45	183	4657	んでしょ
ありません	1675	45	1802	ありません
いけません	1201	45	2541	いけません
いたします	1453	240	146	いたします
いたします	1460	240	148	致します
いませんか	1202	325	4258	いませんか
かねません	1206	45	1283	かねません
からである	330	53	3787	からである
からですね	330	418	3750	からですね
きりました	1691	142	1140	切りました
きれません	1207	45	872	きれません
きれません	1225	45	730	切れません
くださいね	1712	418	2695	くださいね
くださいね	1720	418	2480	下さいね
くらいかな	289	408	2600	くらいかな
くらいから	289	330	3557	くらいから
くらいしか	289	279	3586	くらいしか
くらいです	289	172	2001	くらいです
くらいなら	289	162	3634	くらいなら
くらいまで	289	314	3464	くらいまで
ぐらいかな	290	408	2554	ぐらいかな
ぐらいです	290	172	1997	ぐらいです
ございます	68	240	2617	御座います
ございます	68	240	505	ございます
させている	632	1080	2835	させている
させません	478	45	2132	させません
させられた	472	142	1830	させられた
させられる	472	463	1725	させられる
されている	632	1080	2604	されている
されました	632	142	1721	されました
されません	632	45	2455	されません
しています	634	240	1697	しています
してきます	634	240	3378	してきます
してました	634	142	3277	してました
しないかな	633	408	2911	しないかな
しないから	633	330	3270	しないから
しないけど	633	334	3000	しないけど
しないです	633	172	2467	しないです
しないので	633	359	2993	しないので
しないよね	633	418	3420	しないよね
しなかった	633	142	2314	しなかった
しなければ	633	361	2847	しなければ
しましょう	634	240	2714	しましょう
しようかな	630	408	2341	しようかな
じゃいます	340	240	1937	じゃいます
じゃないか	292	325	2537	じゃないか
じゃないし	292	339	2972	じゃないし
じゃないと	292	350	2969	じゃないと
じゃないな	292	417	3411	じゃないな
じゃないの	292	419	2830	じゃないの
じゃないよ	292	425	3071	じゃないよ
じゃなくて	292	348	2990	じゃなくて
すぎている	1208	1080	2433	すぎている
すぎでしょ	1208	183	3288	すぎでしょ
すぎないか	1168	325	2281	すぎないか
すぎました	1208	142	2293	すぎました
すぎません	1208	45	3115	すぎません
すぎるかな	1086	408	3121	すぎるかな
すぎるから	1086	330	3083	すぎるから
すぎるだろ	1086	166	2819	すぎるだろ
すぎるので	1086	359	2934	すぎるので
すぎるやろ	1086	266	3059	すぎるやろ
すべきです	574	172	1774	すべきです
すればいい	623	2467	2589	すればいい
すればよい	623	2521	3273	すればよい
せください	480	1712	2284	せください
せください	480	1720	3160	せ下さい
せています	480	240	1991	せています
せてくれる	480	1245	3805	せてくれる
せましょう	480	240	3660	せましょう
せられます	474	240	2931	せられます
たいですか	152	325	3496	たいですか
たいですが	152	332	3332	たいですが
たいですね	152	418	3145	たいですね
たかったな	159	417	3409	たかったな
たかったよ	159	425	2822	たかったよ
たからです	142	172	4361	たからです
たがります	146	240	1464	たがります
だからです	165	172	2725	だからです
だけだった	296	142	3510	だけだった
だけである	296	53	1999	だけである
だけでした	296	142	3113	だけでした
だけですか	296	325	3561	だけですか
だけですが	296	332	3608	だけですが
だけですね	296	418	3409	だけですね
だけですよ	296	425	3837	だけですよ
だしました	1454	142	1563	だしました
だしました	1457	142	1363	出しました
だったので	167	359	2929	だったので
ちゃいます	344	240	1186	ちゃいます
ちゃったり	1815	268	2261	ちゃったり
っていうか	392	325	2273	っていうか
っぽくない	2348	204	2129	っぽくない
ていきます	348	240	3119	ていきます
ていました	348	142	2653	ていました
ていますか	348	325	3458	ていますか
ていません	348	45	3417	ていません
ております	348	240	2561	ております
てきました	348	142	2739	てきました
てください	348	1712	2213	てください
てください	348	1720	2943	て下さい
てくれます	348	240	3430	てくれます
てしまった	348	142	3401	てしまった
てたからね	1215	418	4597	てたからね
てたらしい	1215	82	3967	てたらしい
てないかな	1175	408	2891	てないかな
てないです	1175	172	2196	てないです
てないので	1175	359	2972	てないので
てなかった	1175	142	2132	てなかった
てみました	348	142	2970	てみました
てんじゃん	970	37	1727	てんじゃん
であります	168	240	2667	であります
であろうか	168	325	3506	であろうか
でいきます	349	240	2679	でいきます
でいました	349	142	2386	でいました
でいますか	349	325	3227	でいますか
でいません	349	45	3164	でいません
でおります	349	240	2507	でおります
できちゃう	700	1781	3511	できちゃう
できている	700	1080	3344	できている
できてます	700	240	3719	できてます
できないか	693	325	2650	できないか
できないと	693	350	2810	できないと
できないの	693	419	2753	できないの
できないよ	693	425	2932	できないよ
できなくて	693	348	3057	できなくて
できました	700	142	1395	できました
できました	349	142	2602	できました
できますか	700	325	2254	できますか
できますが	700	332	2821	できますが
できますね	700	418	2503	できますね
できますよ	700	425	2528	できますよ
できません	700	45	1165	できません
できません	1216	45	399	できません
できるかな	679	408	3198	できるかな
できるかも	679	288	3150	できるかも
できるので	679	359	3009	できるので
でください	349	1712	1865	でください
でください	349	1720	2771	で下さい
でくれます	349	240	2979	でくれます
でしたから	192	330	3218	でしたから
でしたけど	192	334	3090	でしたけど
でしたっけ	192	414	3903	でしたっけ
でしたねぇ	192	418	4575	でしたねぇ
でしたので	192	359	2900	でしたので
でしたよね	192	418	3234	でしたよね
でしました	192	142	4181	でしました
でしまった	349	142	3257	でしまった
でしょうか	172	325	1784	でしょうか
でしょうか	183	325	1495	でしょうか
でしょうが	172	332	3926	でしょうが
でしょうね	172	418	2899	でしょうね
でしょうね	183	418	2321	でしょうね
ですかねぇ	172	418	4056	ですかねぇ
ですからね	172	418	3922	ですからね
ですけどね	172	418	3780	ですけどね
でみました	349	142	2713	でみました
ときました	1340	142	1311	ときました
ないけどね	204	418	3872	ないけどね
ないだろう	204	35	3565	ないだろう
ないでいる	213	1080	2148	ないでいる
ないでくれ	213	1249	2692	ないでくれ
ないでしょ	204	183	3852	ないでしょ
ないですが	204	332	3581	ないですが
ないですね	204	418	3233	ないですね
ないですよ	204	425	4016	ないですよ
なかったか	211	325	3215	なかったか
なかったが	211	332	3120	なかったが
なかったな	211	417	3496	なかったな
なかったね	211	418	3544	なかったね
なかったよ	211	425	2915	なかったよ
なかったら	211	140	3245	なかったら
なかったり	211	268	2572	なかったり
なくっちゃ	212	344	3806	なくっちゃ
なしですね	207	418	2067	なしですね
なだけです	163	172	4640	なだけです
にくかった	2548	142	560	にくかった
については	397	283	2818	については
にとっては	398	283	2235	にとっては
ねがいます	1831	240	532	願います
はじめます	1219	240	1580	はじめます
はないです	283	172	5120	はないです
ばいいかな	361	408	4592	ばいいかな
ばいいだけ	361	296	5088	ばいいだけ
ばいいです	361	172	3908	ばいいです
ばいいのに	361	360	3965	ばいいのに
ばかりです	310	172	1482	ばかりです
ばならない	361	204	4289	ばならない
ばよかった	361	142	3726	ばよかった
べきだった	119	142	3140	べきだった
べきだろう	119	35	2924	べきだろう
べきである	119	53	2683	べきである
べきでした	119	142	3119	べきでした
べきですか	119	325	3211	べきですか
べきですね	119	418	3037	べきですね
ほどでした	313	142	2951	ほどでした
ましたから	260	330	3553	ましたから
ましたけど	260	334	3356	ましたけど
ましたので	260	359	3227	ましたので
ましたよね	260	418	3514	ましたよね
ましょうか	240	325	4254	ましょうか
ましょうか	246	325	1671	ましょうか
ましょうね	240	418	4261	ましょうね
ますからね	240	418	4641	ますからね
ませんかね	252	418	4038	ませんかね
ませんから	252	330	3405	ませんから
ませんけど	252	334	3397	ませんけど
ませんねぇ	252	418	4178	ませんねぇ
ませんので	252	359	3246	ませんので
ませんよね	252	418	3034	ませんよね
まででした	314	142	4323	まででした
までですか	314	325	4066	までですか
までですが	314	332	4366	までですが
もいいです	284	172	4681	もいいです
ものがかり	376	569	2624	ものがかり
ものでした	376	142	2689	ものでした
やすいです	2520	172	1464	やすいです
やすかった	2549	142	773	やすかった
らしいけど	82	334	2986	らしいけど
らしいです	82	172	1411	らしいです
らしいので	82	359	2785	らしいので
られていた	481	142	2989	られていた
られている	481	1080	2227	られている
られてます	481	240	2975	られてます
られました	481	142	1668	られました
られますか	481	325	2814	られますか
られますが	481	332	3357	られますが
られますね	481	418	3110	られますね
られますよ	481	425	3201	られますよ
られません	481	45	1888	られません
られるかな	463	408	3268	られるかな
られるので	463	359	3164	られるので
りませんか	129	325	3863	りませんか
れています	482	240	2242	れています
れてきます	482	240	3550	れてきます
れてしまう	482	1776	3675	れてしまう
れなかった	476	142	2472	れなかった
れませんか	482	325	3650	れませんか
いたしました	1453	142	1051	いたしました
いたしました	1460	142	1206	致しました
うじゃないか	35	325	6024	うじゃないか
おわりました	1695	142	1054	終わりました
からでしょう	330	172	3948	からでしょう
くださいませ	1747	228	1421	くださいませ
くださいませ	1751	228	828	下さいませ
くらいだった	289	142	3601	くらいだった
くらいである	289	53	2598	くらいである
くらいでした	289	142	2685	くらいでした
くらいですか	289	325	2993	くらいですか
くらいですが	289	332	3382	くらいですが
くらいですね	289	418	3265	くらいですね
ございました	68	142	2709	御座いました
ございました	68	142	607	ございました
ございますっ	68	418	2982	ございますっ
ございません	68	45	3728	御座いません
ございません	68	45	1947	ございません
ございまーす	68	242	3649	ございまーす
させています	478	240	1556	させています
させています	632	240	2480	させています
させられます	472	240	1599	させられます
されています	632	240	2028	されています
していきます	634	240	3150	していきます
していました	634	142	2740	していました
していません	634	45	3245	していません
しております	634	240	2443	しております
してきました	634	142	2948	してきました
してください	533	1712	1990	してください
してください	533	1720	2867	して下さい
してください	634	1712	2082	してください
してください	634	1720	2936	して下さい
してくれます	634	240	3443	してくれます
してみました	634	142	3137	してみました
しないだろう	633	35	3345	しないだろう
しないですね	633	418	3238	しないですね
しなかったり	633	268	3795	しなかったり
じゃないかな	292	408	2936	じゃないかな
じゃないかも	292	288	3455	じゃないかも
じゃないから	292	330	3200	じゃないから
じゃないけど	292	334	3144	じゃないけど
じゃないです	292	172	3088	じゃないです
じゃないので	292	359	2796	じゃないので
じゃないよね	292	418	3476	じゃないよね
じゃなかった	292	142	2639	じゃなかった
すぎるでしょ	1086	183	3158	すぎるでしょ
すべきだろう	574	35	2924	すべきだろう
すべきである	574	53	2530	すべきである
すべきですか	574	325	3298	すべきですか
せていきます	480	240	3723	せていきます
せていました	480	142	2761	せていました
せてください	480	1712	2515	せてください
せてください	480	1720	3403	せて下さい
せてくれます	480	240	3457	せてくれます
せてみました	480	142	3349	せてみました
たかったから	159	330	3403	たかったから
たかったけど	159	334	3458	たかったけど
たかったです	159	172	2846	たかったです
たかったなぁ	159	418	2990	たかったなぁ
たかったので	159	359	2997	たかったので
たかったのに	159	360	3588	たかったのに
たくないです	160	172	2704	たくないです
たでしょうか	142	325	4426	たでしょうか
だけじゃない	296	204	2667	だけじゃない
ちゃいけない	344	204	2703	ちゃいけない
ちゃいました	1827	142	890	ちゃいました
ちゃいました	344	142	1777	ちゃいました
ちゃいますか	344	325	2665	ちゃいますか
ちゃいますが	344	332	2627	ちゃいますが
ちゃいますね	344	418	3004	ちゃいますね
ちゃいますよ	344	425	3309	ちゃいますよ
ておりません	348	45	3454	ておりません
てくれました	348	142	3475	てくれました
てしまいます	348	240	2966	てしまいます
ててよかった	1215	142	4867	ててよかった
でありました	168	142	3381	でありました
でありません	168	45	3526	でありません
できかねます	700	240	3271	できかねます
できています	700	240	2705	できています
できないかな	693	408	2981	できないかな
できないけど	693	334	2919	できないけど
できないです	693	172	2330	できないです
できないので	693	359	2828	できないので
できなかった	693	142	2045	できなかった
できましたか	700	325	3589	できましたか
できますので	700	359	3151	できますので
できますよね	700	418	3036	できますよね
できませんか	700	325	2354	できませんか
できませんが	700	332	2884	できませんが
できませんね	700	418	3005	できませんね
できませんよ	700	425	3686	できませんよ
できるだろう	679	35	3401	できるだろう
でくれました	349	142	3128	でくれました
でございます	168	240	2707	でございます
でしたからね	192	418	4158	でしたからね
でしたけどね	192	418	3989	でしたけどね
でしています	192	240	3733	でしています
でしまいます	349	240	2995	でしまいます
でしょうかね	172	418	3742	でしょうかね
ないからです	204	172	4003	ないからです
ないでいます	213	240	1611	ないでいます
ないでしょう	204	172	3154	ないでしょう
なかったけど	211	334	3373	なかったけど
なかったです	211	172	2860	なかったです
なかったなぁ	211	418	3298	なかったなぁ
なかったので	211	359	3195	なかったので
なくらいです	163	172	5379	なくらいです
についてです	397	172	2276	についてです
にはならない	372	204	5570	にはならない
ねばならない	215	204	2466	ねばならない
はじめました	1219	142	955	はじめました
はじめました	1227	142	1153	始めました
ばいいじゃん	361	37	4413	ばいいじゃん
ばいいですか	361	325	4468	ばいいですか
ばいいですね	361	418	4160	ばいいですね
ばかりだった	310	142	2996	ばかりだった
ばかりである	310	53	2022	ばかりである
ばかりでした	310	142	2174	ばかりでした
ばかりですが	310	332	3225	ばかりですが
ばかりですね	310	418	2623	ばかりですね
ばかりですよ	310	425	3147	ばかりですよ
ばなりません	361	45	4382	ばなりません
ばよいですか	361	325	5495	ばよいですか
べきであろう	119	35	3948	べきであろう
べきでしょう	119	172	2507	べきでしょう
ませんからね	252	418	4294	ませんからね
ませんけどね	252	418	4317	ませんけどね
ませんでした	252	142	1734	ませんでした
もございます	284	240	3053	もございます
らしいですが	82	332	2870	らしいですが
らしいですね	82	418	2554	らしいですね
らしいですよ	82	425	2879	らしいですよ
られています	481	240	1928	られています
られないです	475	172	2263	られないです
られないので	475	359	2853	られないので
られなかった	475	142	1919	られなかった
られませんか	481	325	3043	られませんか
れたでしょう	482	172	3462	れたでしょう
れていきます	482	240	3516	れていきます
れていました	482	142	3193	れていました
れております	482	240	3012	れております
れてきました	482	142	3254	れてきました
れてください	482	1712	2789	れてください
れてください	482	1720	3628	れて下さい
かかでしょうか	1540	325	1609	かかでしょうか
からでしょうか	330	325	3650	からでしょうか
くらいでしょう	289	172	3505	くらいでしょう
くらいですかね	289	418	3341	くらいですかね
ございましたっ	68	418	3498	ございましたっ
ございましたら	68	140	4000	ございましたら
ございませんが	68	332	3815	ございませんが
させてください	478	1712	2038	させてください
させてください	632	1712	2952	させてください
されていました	632	142	3039	されていました
されております	632	240	2792	されております
されてください	632	1712	2499	されてください
してしまいます	634	240	3218	してしまいます
しないでしょう	633	172	2150	しないでしょう
じゃいましょう	340	240	2049	じゃいましょう
じゃないですか	292	325	3221	じゃないですか
じゃないですが	292	332	3288	じゃないですが
すべきでしょう	574	172	2513	すべきでしょう
すればよかった	623	142	3362	すればよかった
せてくれました	480	142	3578	せてくれました
せねばならない	631	204	4196	せねばならない
だけでしょうか	296	325	3182	だけでしょうか
ちゃいけません	344	45	3351	ちゃいけません
ちゃいましたが	344	332	3842	ちゃいましたが
ちゃいましょう	344	240	2220	ちゃいましょう
ちゃいますよね	344	418	3487	ちゃいますよね
てしまいました	348	142	3054	てしまいました
でいただきます	349	240	2927	でいただきます
できていました	700	142	3613	できていました
できております	700	240	3394	できております
できませんよね	700	418	3829	できませんよね
できるでしょう	679	172	2708	できるでしょう
でございました	168	142	3029	でございました
でしまいました	349	142	2972	でしまいました
とはなりません	387	45	5791	とはなりません
とはなりません	371	45	5282	とはなりません
とよいでしょう	350	172	4436	とよいでしょう
ないでください	213	1712	1999	ないでください
ないでください	213	1720	2657	ないで下さい
なきゃいけない	200	204	2239	なきゃいけない
にはなりません	372	45	5375	にはなりません
ねばなりません	215	45	2651	ねばなりません
はございません	283	45	4893	はございません
はないでしょう	283	172	5351	はないでしょう
ばいいじゃない	361	204	4825	ばいいじゃない
ばいいだけです	361	172	6024	ばいいだけです
ばいいでしょう	361	172	4180	ばいいでしょう
ばよいでしょう	361	172	4533	ばよいでしょう
べきでしょうか	119	325	2906	べきでしょうか
ませんでしたか	252	325	3674	ませんでしたか
ませんでしたが	252	332	4030	ませんでしたが
ませんでしたね	252	418	4115	ませんでしたね
ませんでしたよ	252	425	4077	ませんでしたよ
もございません	284	45	4054	もございません
られていきます	481	240	3290	られていきます
られていました	481	142	2928	られていました
られております	481	240	2659	られております
られてきました	481	142	3151	られてきました
られるでしょう	463	172	2860	られるでしょう
れておりません	482	45	3661	れておりません
れてしまいます	482	240	3583	れてしまいます
いただいています	1326	240	1926	いただいています
くらいでしょうか	289	325	3120	くらいでしょうか
していただきます	634	240	3181	していただきます
してしまいました	634	142	3218	してしまいました
しないでください	633	1712	2897	しないでください
しないでください	633	1720	3604	しないで下さい
じゃないですかね	292	418	3276	じゃないですかね
すべきでしょうか	574	325	2935	すべきでしょうか
せてしまいました	480	142	3509	せてしまいました
せねばなりません	631	45	4372	せねばなりません
でいただきました	349	142	3300	でいただきました
できないでしょう	693	172	2338	できないでしょう
できませんでした	700	142	2453	できませんでした
でしたでしょうか	192	325	3619	でしたでしょうか
なければならない	198	204	2531	なければならない
ばいいでしょうか	361	325	4935	ばいいでしょうか
ばよいでしょうか	361	325	5461	ばよいでしょうか
ましたでしょうか	260	325	3751	ましたでしょうか
ませんでしたので	252	359	4315	ませんでしたので
られないでしょう	475	172	2595	られないでしょう
られませんでした	481	142	3125	られませんでした
れてしまいました	482	142	3458	れてしまいました
ございませんでした	68	142	2687	ございませんでした
しなければならない	633	204	3136	しなければならない
できないでしょうか	693	325	2939	できないでしょうか
なければなりません	198	45	2689	なければなりません
しなければなりません	633	45	3388	しなければなりません
あ	418	418	3517	あ
い	418	418	3244	い
ゐ	1202	1202	3486	ゐ
うぃ	1202	1202	3486	ゐ
い	1202	1202	3487	ゐ
い	1202	1202	3487	ゐ
う	418	418	3617	う
え	418	418	3370	え
お	418	418	3671	お
つ	39	39	1104	つ
つ	418	418	2465	つ
む	71	71	295	無
な	71	71	296	無
な	71	71	296	無
よ	418	418	3578	よ
あふ	1775	1775	1387	あふ
あう	1775	1775	1388	あふ
あう	1775	1775	1388	あふ
ゐろ	998	998	1042	ゐろ
うぃろ	998	998	1042	ゐろ
いろ	998	998	1043	ゐろ
いろ	998	998	1043	ゐろ
うつ	35	418	4496	うつ
かあ	405	405	616	かあ
かひ	406	406	569	かひ
かい	406	406	570	かひ
かい	406	406	570	かひ
かつ	325	418	4076	かつ
かは	325	426	3952	かは
かわ	325	426	3953	かは
かわ	325	426	3953	かは
がつ	567	567	2232	がつ
きい	98	418	2897	きい
さへ	278	278	1885	さへ
さえ	278	278	1886	さへ
さえ	278	278	1886	さへ
しつ	633	39	3646	しつ
しや	493	493	936	しや
ぢゃ	137	137	746	ぢゃ
ぢゃ	137	137	746	ぢや
ぢや	137	137	746	ぢや
じゃ	137	137	747	ぢゃ
じゃ	137	137	747	ぢや
じや	137	137	747	ぢや
ぢゃ	292	292	2062	ぢゃ
ぢゃ	292	292	2062	ぢや
ぢや	292	292	2062	ぢや
じゃ	292	292	2063	ぢゃ
じゃ	292	292	2063	ぢや
じや	292	292	2063	ぢや
ぢゃ	340	340	1381	ぢゃ
ぢゃ	340	340	1381	ぢや
ぢや	340	340	1381	ぢや
じゃ	340	340	1382	ぢゃ
じゃ	340	340	1382	ぢや
じや	340	340	1382	ぢや
じよ	36	418	2486	じよ
づつ	295	295	1705	づつ
ずつ	295	295	1706	づつ
ずつ	295	295	1706	づつ
ぜつ	411	418	2517	ぜつ
ぞお	412	418	2694	ぞお
ぞつ	412	418	2830	ぞつ
たあ	142	418	4463	たあ
だあ	165	418	3300	だあ
ちや	344	344	1954	ちや
つか	39	325	2840	つか
つき	39	98	3023	つき
つけ	414	414	1699	つけ
つす	169	169	542	つす
つた	39	142	2432	つた
つつ	39	418	2227	つつ
つて	39	348	3228	つて
つて	391	391	1578	つて
つと	39	387	2437	つと
つと	39	350	2936	つと
つと	386	386	1257	つと
つぽ	2191	2191	663	つぽ
てえ	161	161	931	てえ
たう	158	158	833	たう
とう	158	158	834	たう
とう	158	158	834	たう
なあ	418	418	2582	なあ
なつ	417	418	4016	なつ
にい	372	418	5757	にい
につ	372	418	5466	につ
にや	402	402	920	にや
によ	372	418	5779	によ
にょ	372	425	5362	によ
によ	372	425	5362	によ
によ	372	425	5363	によ
によ	372	425	5363	によ
には	372	426	5858	には
にわ	372	426	5859	には
にわ	372	426	5859	には
ねえ	418	418	3240	ねえ
ねえ	214	214	1490	ねえ
ねえ	418	418	3924	ねー
ねー	418	418	3925	ねー
ねー	418	418	3925	ねー
のお	419	418	3515	のお
のぉ	429	418	5278	のお
のお	429	418	5278	のお
のお	429	418	5279	のお
のお	429	418	5279	のお
やは	265	426	2124	やは
やわ	265	426	2125	やは
やわ	265	426	2125	やは
よお	418	418	4058	よお
よつ	425	418	3923	よつ
わあ	426	418	3404	わあ
んつ	45	418	4081	んつ
ーつ	46	418	2527	ーつ
あはう	1795	35	250	合はう
あおう	1795	35	251	合はう
あおう	1795	35	251	合はう
あはせ	1806	480	1004	合はせ
あわせ	1806	480	1005	合はせ
あわせ	1806	480	1005	合はせ
うつと	35	386	3737	うつと
をはり	1695	1695	1666	終はり
おわり	1695	1695	1667	終はり
おわり	1695	1695	1667	終はり
かつて	325	391	4024	かつて
かなあ	408	408	2270	かなあ
かなあ	325	418	2989	かなあ
かよつ	325	418	3707	かよつ
くらゐ	289	289	1537	くらゐ
くらうぃ	289	289	1537	くらゐ
くらい	289	289	1538	くらゐ
くらい	289	289	1538	くらゐ
ぐらゐ	290	290	1578	ぐらゐ
ぐらうぃ	290	290	1578	ぐらゐ
ぐらい	290	290	1579	ぐらゐ
ぐらい	290	290	1579	ぐらゐ
したひ	634	152	2826	したひ
したい	634	152	2827	したひ
したい	634	152	2827	したひ
しなあ	339	418	3852	しなあ
しなひ	633	204	972	しなひ
しない	633	204	973	しなひ
しない	633	204	973	しなひ
しゃう	630	35	2303	しゃう
しゃう	630	35	2303	しやう
しやう	630	35	2303	しやう
しょう	630	35	2304	しゃう
しょう	630	35	2304	しやう
しよう	630	35	2304	しやう
しやう	630	35	594	しやう
しよう	630	35	595	しやう
しよう	630	35	595	しやう
